Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
KNN-9,OSTEO,allpain_v_nopain,0.6842105263157895,,0.7368421052631579,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6578947368421053,0.7631578947368421,0.7368421052631579,-0.019736842105263164,-0.010526315789473717,-0.01754385964912275,0.026315789473684292,0.026315789473684292,0.026315789473684292
KNN-10,OSTEO,allpain_v_nopain,0.7236842105263158,,0.7631578947368421,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7368421052631579,0.7368421052631579,-0.0016447368421051989,-0.0026315789473684292,-0.004385964912280715,0.026315789473684292,0.0,0.0
KNN-20,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_duloxetine,0.44,,0.7466666666666667,0.6,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.72,0.7466666666666667,-0.06000000000000005,-0.005333333333333301,-0.008888888888888946,0.0,0.0,0.0
LDA,OSTEO,allpain_v_duloxetine,0.4266666666666667,,0.7466666666666667,0.5466666666666666,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.5333333333333333,0.48,0.7466666666666667,-0.1266666666666666,-0.09866666666666679,-0.16000000000000003,0.0,0.0,0.0
SVM,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666665941,-0.002666666666666706,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_duloxetine,0.4533333333333333,,0.4666666666666667,0.4533333333333333,0.5333333333333333,0.44,0.2533333333333333,0.4133333333333333,0.4133333333333333,0.7466666666666667,-0.3183333333333334,-0.3360000000000001,-0.38666666666666677,-0.21333333333333337,-0.21333333333333337,-0.3333333333333334
KNN-2,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.72,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7466666666666667,0.68,0.6666666666666666,0.7466666666666667,-0.02833333333333332,-0.034666666666666734,-0.04888888888888898,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_duloxetine,0.6133333333333333,,0.6533333333333333,0.6133333333333333,0.7333333333333333,0.7066666666666667,0.7466666666666667,0.6133333333333333,0.5733333333333334,0.7466666666666667,-0.09000000000000008,-0.07200000000000006,-0.10222222222222233,0.0,0.0,0.0
KNN-4,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.72,0.7466666666666667,0.72,0.7466666666666667,0.7466666666666667,-0.006666666666666599,-0.010666666666666713,-0.008888888888888946,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_duloxetine,0.6666666666666666,,0.7466666666666667,0.6666666666666666,0.7466666666666667,0.7066666666666667,0.7466666666666667,0.6533333333333333,0.6666666666666666,0.7466666666666667,-0.046666666666666634,-0.04266666666666674,-0.05777777777777793,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666665941,-0.002666666666666706,0.0,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.72,0.7466666666666667,0.7466666666666667,-0.008333333333333304,-0.008000000000000118,-0.008888888888888946,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0033333333333332993,0.0,0.0,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_pain,0.15053763440860216,,0.6021505376344086,0.3010752688172043,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,-0.09408602150537626,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,allpain_v_pain,0.16129032258064516,,0.6021505376344086,0.3118279569892473,0.6021505376344086,0.5376344086021505,0.6021505376344086,0.5376344086021505,0.3978494623655914,0.6021505376344086,-0.1330645161290323,-0.06666666666666676,-0.08960573476702516,0.0,0.0,0.0
SVM,OSTEO,allpain_v_pain,0.6021505376344086,,0.6021505376344086,0.6021505376344086,0.5913978494623656,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,-0.0026881720430107503,-0.004301075268817178,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_pain,0.16129032258064516,,0.1720430107526882,0.16129032258064516,0.5913978494623656,0.5053763440860215,0.3978494623655914,0.1827956989247312,0.16129032258064516,0.6021505376344086,-0.310483870967742,-0.2344086021505376,-0.3548387096774194,-0.010752688172043001,-0.010752688172043001,-0.20430107526881724
KNN-2,OSTEO,allpain_v_pain,0.5376344086021505,,0.5591397849462365,0.5376344086021505,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.41935483870967744,0.4408602150537633,0.6021505376344086,-0.06451612903225812,-0.06881720430107519,-0.1146953405017922,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_pain,0.2903225806451613,,0.3225806451612903,0.2903225806451613,0.5913978494623656,0.5053763440860215,0.6021505376344086,0.26881720430107525,0.24731182795698925,0.6021505376344086,-0.2123655913978495,-0.1591397849462366,-0.22939068100358428,0.0,0.0,0.0
KNN-4,OSTEO,allpain_v_pain,0.5698924731182796,,0.5376344086021505,0.5698924731182796,0.5913978494623656,0.5698924731182796,0.6021505376344086,0.4946236559139785,0.5268817204301075,0.6021505376344086,-0.04435483870967749,-0.04516129032258065,-0.06093189964157708,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_pain,0.3870967741935484,,0.41935483870967744,0.3763440860215054,0.5483870967741935,0.5483870967741935,0.6021505376344086,0.3870967741935484,0.41935483870967744,0.6021505376344086,-0.14112903225806456,-0.1010752688172043,-0.1326164874551971,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_pain,0.5698924731182796,,0.5591397849462365,0.5698924731182796,0.5591397849462365,0.5376344086021505,0.6021505376344086,0.5268817204301075,0.5268817204301075,0.6021505376344086,-0.045698924731182866,-0.05161290322580647,-0.05017921146953408,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_pain,0.4408602150537633,,0.41935483870967744,0.4408602150537633,0.5053763440860215,0.4946236559139785,0.6021505376344086,0.3978494623655914,0.4516129032258064,0.6021505376344086,-0.1330645161290323,-0.1118279569892473,-0.11827956989247312,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_pain,0.5913978494623656,,0.5268817204301075,0.5913978494623656,0.5698924731182796,0.5806451612903226,0.6021505376344086,0.5591397849462365,0.5376344086021505,0.6021505376344086,-0.032258064516129115,-0.032258064516129004,-0.03584229390681015,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_pain,0.4838709677419355,,0.4623655913978494,0.4838709677419355,0.5483870967741935,0.5483870967741935,0.6021505376344086,0.4408602150537633,0.4838709677419355,0.6021505376344086,-0.09543010752688175,-0.07741935483870976,-0.09318996415770608,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_pain,0.5913978494623656,,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5591397849462365,0.6021505376344086,0.5806451612903226,0.5698924731182796,0.6021505376344086,-0.017473118279569877,-0.021505376344086113,-0.017921146953404965,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_pain,0.6021505376344086,,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5913978494623656,0.6021505376344086,-0.0013440860215053752,-0.0021505376344086446,-0.0035842293906809264,0.0,0.0,0.0
Logistic Regression,OSTEO,nopain_v_pain,0.5263157894736842,0.5087719298245614,0.6491228070175439,0.6140350877192983,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6491228070175439,-0.033138401559454134,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,nopain_v_pain,0.4912280701754386,0.43859649122807015,0.7368421052631579,0.543859649122807,0.6491228070175439,0.6842105263157895,0.6491228070175439,0.43859649122807015,0.2456140350877193,0.6491228070175439,-0.10721247563352831,-0.11578947368421055,-0.2046783625730994,0.08771929824561397,0.03508771929824561,0.0
SVM,OSTEO,nopain_v_pain,0.6491228070175439,0.6491228070175439,0.7017543859649122,0.6491228070175439,0.6491228070175439,0.6842105263157895,0.6491228070175439,0.631578947368421,0.631578947368421,0.6491228070175439,0.005847953216374324,0.0,-0.011695906432748537,0.05263157894736836,0.03508771929824561,0.0
KNN-1,OSTEO,nopain_v_pain,0.6140350877192983,0.5263157894736842,0.5614035087719298,0.6140350877192983,0.4035087719298245,0.3333333333333333,0.3508771929824561,0.543859649122807,0.543859649122807,0.6491228070175439,-0.15009746588693962,-0.21403508771929836,-0.1695906432748538,-0.03508771929824561,-0.10526315789473684,-0.10526315789473684
KNN-2,OSTEO,nopain_v_pain,0.5964912280701754,0.4912280701754386,0.6140350877192983,0.5964912280701754,0.4035087719298245,0.3333333333333333,0.3508771929824561,0.456140350877193,0.4035087719298245,0.6491228070175439,-0.17738791423001954,-0.2596491228070176,-0.24561403508771934,-0.03508771929824561,-0.19298245614035087,-0.19298245614035087
